#name	name2
XM_008769739.2	Fcgr3a
NM_207603.1	Fcgr3a
XM_006250243.1	Ppox
NM_001105968.1	Ppox
XM_006250241.2	Ppox
XM_006250240.3	Ppox
NM_001109077.1	Arhgap30
XR_595559.2	LOC102549964
XR_359108.3	LOC102549964
XM_006250301.3	Slamf6
XR_595551.2	Slamf6
NM_001191932.1	Slamf6
NM_001105970.1	Nhlh1
XM_006250280.2	Nhlh1
XM_006250297.3	Dcaf8
XM_006250300.2	Dcaf8
XM_006250299.2	Dcaf8
XM_008769746.2	Dcaf8
NM_001014231.1	Dcaf8
XM_006250298.2	Dcaf8
XM_017598830.1	Igsf8
XM_017599005.1	Fmn2
NM_001105974.1	Grem2
XR_359133.2	LOC102546416
XM_006250343.3	Wdr64
NM_001191674.1	Pld5
XM_008769789.2	Sdccag8
XM_008769790.2	Sdccag8
XM_006250322.3	Sdccag8
XM_006250321.3	Sdccag8
NM_177929.2	Sdccag8
NM_031575.1	Akt3
XM_008769813.2	RGD1565309
XM_006250319.3	Efcab2
NM_001105977.1	Efcab2
NM_001109079.2	Kif26b
XM_008769814.2	LOC102553456
XM_006250360.3	LOC100912475
XM_573525.6	Cnst
XM_006250411.3	Cnst
XM_006250414.2	Cnst
XR_001840923.1	LOC108352581
XM_006250386.2	Ahctf1
NM_001271270.1	Ahctf1
XM_008769858.1	Ahctf1
NM_053657.1	Cdc42bpa
NM_019312.2	Itpkb
XM_017598918.1	Itpkb
XM_017598917.1	Itpkb
XM_001067807.5	Lin9
XM_006250417.2	Lin9
XM_017598727.1	Tmem63a
NM_001134496.2	Tmem63a
XM_006250365.2	Tmem63a
XM_006250364.3	Tmem63a
XM_017598726.1	Tmem63a
XM_008769819.2	Cnih4
NM_001105981.1	Cnih4
NM_001166578.1	Cnih3
XM_017599033.1	LOC690288
NM_001011990.1	Eif3e
XM_017598856.1	Enah
XM_017598853.1	Enah
XM_017598854.1	Enah
XM_006250393.2	Enah
XM_006250400.2	Enah
XM_006250401.2	Enah
XM_017598855.1	Enah
XM_017598857.1	Enah
XM_017598861.1	Enah
NM_001012150.1	Enah
NM_017116.2	Capn2
XM_008769820.2	Susd4
NM_001105982.1	Susd4
XM_008769822.2	Susd4
XM_008769827.2	Disp1
XM_017598735.1	Disp1
XM_017598736.1	Disp1
XM_006250381.3	Disp1
NM_001105983.1	Disp1
XM_008769816.2	Mark1
NM_053947.1	Mark1
XM_006250430.3	Bpnt1
XM_006250429.2	Bpnt1
XM_006250431.3	Bpnt1
NM_171990.2	Bpnt1
XR_001840943.1	LOC108352590
NM_001105986.1	Lyplal1
XM_006250448.3	Tgfb2
NM_031131.1	Tgfb2
XM_008769889.2	Spata17
XM_006250449.3	Spata17
XM_017598743.1	Gpatch2
XR_595584.2	Gpatch2
XM_008769845.2	Gpatch2
XM_008769844.2	Gpatch2
XM_008769843.2	Gpatch2
XM_006250439.3	Gpatch2
XM_006250435.3	Gpatch2
XM_008769842.2	Gpatch2
XM_008769838.2	Gpatch2
XM_008769840.2	Gpatch2
XM_017598742.1	Gpatch2
XM_008769839.2	Gpatch2
XM_017598866.1	Esrrg
XM_017598864.1	Esrrg
XM_017598867.1	Esrrg
XM_017598868.1	Esrrg
NM_203336.2	Esrrg
XM_017598869.1	Esrrg
XM_017598865.1	Esrrg
XM_006250443.3	Esrrg
XM_017598870.1	Esrrg
XR_359199.3	LOC102548648
XM_006250434.3	Kcnk2
XM_006250433.3	Kcnk2
NM_172042.1	Kcnk2
NM_172041.2	Kcnk2
NM_001100827.1	Cenpf
XM_006250458.3	Prox1
XM_006250454.3	Prox1
NM_001107201.1	Prox1
XM_006250455.3	Prox1
XM_006250456.3	Prox1
XM_017598838.1	Prox1
NM_206851.1	Smyd2
XM_006250453.3	Ptpn14
XM_017598837.1	Ptpn14
XM_008769853.2	Ptpn14
NM_001107200.1	Ptpn14
XM_008769831.2	Rps6kc1
XM_006250459.2	Rps6kc1
XM_008769830.1	Rps6kc1
XM_006250461.3	Rps6kc1
XM_017598739.1	Rps6kc1
NM_001105984.1	Rps6kc1
XR_001840773.1	Rps6kc1
XM_008769829.2	Rps6kc1
NM_012912.2	Atf3
XM_017599014.1	Dtl
XM_006250494.3	Dtl
XM_223074.8	Dtl
XM_017599016.1	Hhat
XM_008769895.2	Syt14
XM_008769896.2	Syt14
XM_017599018.1	Syt14
XM_017599017.1	Syt14
XM_003751297.4	Syt14
XM_003751296.4	Syt14
XM_008769897.2	Syt14
XM_008769856.2	Lamb3
NM_001100841.1	Lamb3
XM_017598839.1	Lamb3
NM_001105988.2	Plxna2
XR_359266.3	LOC102550527
XM_017598759.1	Cr2
XM_008769848.2	Cr2
XM_006250477.3	Cr2
XM_008769847.2	Cr2
XM_006250476.3	Cr2
NM_001105989.2	Cr2
NR_037671.1	LOC100359649
XM_006249607.3	LOC100909726
XR_595420.1	LOC103693657
XM_006249608.3	Dsel
NM_001305281.1	Dsel
XR_358811.3	LOC102547235
XM_017599041.1	LOC108352632
XR_595422.1	LOC103693659
XM_003751216.4	LOC100910474
XM_008769395.1	LOC100910512
XR_595423.2	LOC680491
XM_006249610.3	LOC102551071
XM_017598954.1	LOC108348159
XM_003751219.3	LOC100910714
XM_006249611.2	LOC100910928
XM_003751221.2	LOC100910887
XR_001840791.1	LOC108352511
XM_017599019.1	LOC102552627
XM_017599020.1	LOC100912998
XR_001840792.1	LOC108352512
XR_358814.3	LOC100911239
XM_006249614.3	LOC679594
XM_006249615.3	LOC102553324
XM_017599042.1	LOC108352634
XM_017599021.1	LOC108352613
XR_595429.1	LOC103691601
XR_595430.2	LOC103691604
XR_001840793.1	LOC108352514
XM_008769500.1	LOC498205
XM_017598959.1	LOC108352515
XM_017599043.1	LOC108352635
XR_595433.1	LOC103691607
XR_595434.2	LOC103691608
XR_595435.2	LOC103691608
XM_017598770.1	Rnf152
NM_001106305.1	Rnf152
XM_017598767.1	Rnf152
XM_017598768.1	Rnf152
XM_017598766.1	Rnf152
XM_017598769.1	Rnf152
XR_001840991.1	LOC108352636
XR_001840992.1	LOC108352636
XR_358831.3	LOC102549134
XR_358830.3	LOC102549134
XR_001840795.1	LOC108352516
XR_595436.2	LOC102550337
XR_001840794.1	LOC102550337
XR_595437.2	LOC102550337
XR_001840797.1	LOC102550524
XM_006249625.3	Zcchc2
XM_006249626.3	Zcchc2
XM_017598783.1	Zcchc2
XR_001840776.1	Zcchc2
NM_001271042.1	Zcchc2
NM_001122677.2	Zcchc2
XM_006249627.3	Zcchc2
XM_006249628.3	Zcchc2
XR_001840798.1	LOC108352518
XM_003751227.4	LOC103690041
XR_001840801.1	LOC108352519
XR_001840800.1	LOC102552849
XR_001840799.1	LOC102552849
NM_001108342.1	Kdsr
NM_001025716.1	Vps4b
NM_057108.2	Serpinb5
XM_006249637.3	Serpinb12
NM_001135867.1	Serpinb12
XM_017598782.1	Serpinb12
XM_008769454.2	Serpinb13
NM_001107168.1	Serpinb13
XM_006249640.3	Serpinb3a
XM_006249631.3	Serpinb3
NM_001008887.1	Serpinb3
XM_006249633.2	Serpinb11
XM_017598780.1	Serpinb11
NM_001107167.1	Serpinb11
XM_006249632.3	Serpinb11
XR_001840802.1	LOC102553197
XR_001840803.1	LOC102553197
XR_595443.2	LOC102553197
XR_001840805.1	LOC102553197
XR_001840804.1	LOC102553197
XR_595444.2	LOC102553197
XM_017598781.1	Serpinb11
XM_008769453.1	Serpinb11
XM_006249629.1	Serpinb7
XM_008769420.2	Serpinb7
NM_130404.1	Serpinb7
XM_008769495.2	Serpinb2
XM_006249639.3	Serpinb2
NM_021696.2	Serpinb2
NM_153733.2	Serpinb10
XM_006249641.3	LOC100360575
XM_008769502.2	LOC100360575
XM_008769501.2	LOC100360575
XM_008769429.2	Serpinb8
NM_001105948.1	Serpinb8
XM_017599044.1	LOC102556672
XM_017599022.1	LOC102556989
XR_595446.2	RGD1560523
XM_017599045.1	LOC108352638
XM_017599023.1	LOC100910917
XM_017599046.1	LOC108352639
XM_017599024.1	LOC108352616
NM_021762.1	Tsn
XM_008769496.2	Tsn
XM_017598665.1	Nifk
NM_139186.2	Nifk
XR_001840807.1	LOC108352520
XR_001840806.1	LOC108352520
NM_001107170.1	Tfcp2l1
XR_358853.3	LOC102548578
XR_358854.2	LOC102548644
NM_080771.1	Inhbb
NM_001191668.3	Tmem185b
XR_001840808.1	LOC108352521
XM_006249664.3	Tmem177
XM_006249665.3	Tmem177
NM_001037776.1	Tmem177
XM_008769506.2	Cfap221
XM_008769424.2	Tmem37
NM_139095.1	Tmem37
NM_031853.4	Dbi
XR_001840809.1	LOC108352522
NM_133314.1	Steap3
NM_001105949.1	C1ql2
XM_001056699.6	En1
XR_595448.1	LOC102548969
XR_595447.1	LOC102548969
XR_358858.2	LOC102548969
XM_006249669.3	Insig2
XM_017598687.1	Insig2
XM_006249667.3	Insig2
XM_006249668.3	Insig2
NM_178091.4	Insig2
XR_595449.2	LOC102552107
XR_595450.2	LOC102552107
XM_008769456.2	Ccdc93
NM_001024997.1	Ccdc93
NM_001006996.1	Ddx18
XR_001840993.1	LOC108352640
XR_595451.1	LOC100912003
XR_358864.2	LOC100912003
XR_595452.1	LOC100912003
XR_595453.2	LOC103691651
XR_001840984.1	LOC108352624
XR_358871.3	LOC102554127
NM_031068.1	Actr3
XR_595454.2	LOC102554198
XR_001840810.1	LOC108352523
XM_017598688.1	Slc35f5
XM_006249671.3	Slc35f5
NM_001105950.1	Slc35f5
NM_001100943.1	Gpr39
NM_001007727.1	Lypd1
XM_017598845.1	Lypd1
XM_017598960.1	RGD1563709
XR_001840811.1	LOC108352525
XM_006249680.3	LOC100909664
NR_031794.1	Mir350
XR_001840812.1	LOC108352526
XM_008769457.2	Ccnt2
XM_006249686.3	Ccnt2
NM_001107171.1	Ccnt2
XM_017598787.1	Ccnt2
XM_008769458.2	Ccnt2
XM_017598786.1	Ccnt2
XM_002727999.4	Map3k19
XR_595455.2	Rab3gap1
NR_106676.1	Mir3473
XM_006249690.3	R3hdm1
XM_017598788.1	R3hdm1
XM_006249698.1	R3hdm1
NR_031873.1	Mir128-1
NM_053841.1	Lct
NM_017287.1	Mcm6
XM_002728001.4	LOC100360508
NM_022205.3	Cxcr4
XR_358881.3	LOC102548838
XR_001840814.1	LOC102548908
XR_001840813.1	LOC102548908
XM_006249723.3	Cd55
XM_017598924.1	Cd55
XM_017598923.1	Cd55
NM_022269.2	Cd55
XM_006249719.3	Cd55
XM_008769498.2	Cd55
XM_006249717.3	Cd55
NM_012516.2	C4bpa
XM_017598963.1	LOC100360750
NM_016995.2	C4bpb
XM_008769423.2	C4bpb
XM_006249705.3	C4bpb
XR_001840769.1	Pfkfb2
XM_006249709.3	Pfkfb2
XM_006249711.3	Pfkfb2
NM_001033965.2	Pfkfb2
NM_001033964.2	Pfkfb2
NM_080477.3	Pfkfb2
XM_008769425.2	Pfkfb2
XM_006249710.1	Pfkfb2
XM_006249706.3	Pfkfb2
XM_006249707.3	Pfkfb2
XM_006249708.1	Pfkfb2
NM_001008889.1	Yod1
XM_008769489.2	LOC498222
XM_006249714.3	LOC498222
XM_017598876.1	LOC498222
XM_008769488.2	LOC498222
NM_001100788.1	LOC498222
XM_001060181.5	Fcamr
XM_006249715.3	Fcmr
NM_001014843.2	Fcmr
NM_133311.1	Il24
XM_017598655.1	Il24
NM_001143881.1	Il20
XM_006249724.3	Il20
XM_017598964.1	Il19
XM_017598966.1	Il19
XM_008769512.2	Il19
XM_017598965.1	Il19
XM_008769426.2	Il10
XM_006249712.3	Il10
NM_012854.2	Il10
XM_017598692.1	Mapkapk2
XR_595458.1	LOC103691875
XM_008769465.2	Dyrk3
XM_008769464.1	Dyrk3
NM_001024767.1	Dyrk3
XM_006249790.3	Eif2d
NM_001017489.1	Eif2d
XR_595459.2	LOC103691876
XR_001840783.1	Ikbke
XR_595428.2	Ikbke
XM_017598875.1	Ikbke
XR_595427.2	Ikbke
NM_001108854.1	Ikbke
XR_595460.1	LOC103691877
NM_001081451.1	Fam72a
NM_017205.3	Avpr1b
NM_001289800.1	LOC100909648
XM_006249748.2	Ctse
XM_006249749.2	Ctse
NM_012938.1	Ctse
XM_017598677.1	Ctse
XM_008769490.2	Rab7b
XM_017598905.1	Rab7b
NM_001109328.2	Rab7b
XM_008769491.2	Rab7b
XM_008769492.2	Rab7b
XR_595462.1	LOC103691878
XM_017598790.1	Slc26a9
XM_017598789.1	Slc26a9
NM_001107172.1	Slc26a9
XR_358892.3	LOC102555796
XR_595461.2	LOC102555796
NM_001109068.1	Pm20d1
XM_006249745.3	Rab29
XM_006249744.3	Rab29
NM_133590.1	Rab29
XM_008769422.2	Rab29
XR_358894.3	LOC102556005
XM_006249797.3	Nucks1
NM_022799.2	Nucks1
XR_595425.2	Elk4
XM_008769467.2	Elk4
XM_006249770.3	Elk4
NM_001107173.2	Elk4
XM_006249771.3	Elk4
XM_006249772.3	Elk4
XM_006249773.3	Elk4
NM_001109069.1	Mfsd4
XM_006249791.2	Mfsd4
XM_006249751.3	Cdk18
XM_006249750.3	Cdk18
NM_001100506.1	Cdk18
XR_001840816.1	LOC108352531
NR_031797.1	Mir135b
NM_001100683.1	Klhdc8a
NM_001007617.1	Nuak2
XM_008769444.1	Nuak2
XM_006249802.3	Tmcc2
XM_008769513.2	Tmcc2
XM_006249803.3	Tmcc2
NM_199463.2	Dstyk
XM_006249774.3	Dstyk
NM_001107174.1	Rbbp5
XM_017598792.1	Rbbp5
XM_006249775.3	Rbbp5
NM_001017490.1	Tmem81
NM_012884.1	Cntn2
NM_001160313.1	Nfasc
XR_001840817.1	LOC108352532
XR_001840818.1	LOC108352532
XM_017598695.1	Pik3c2b
XM_017598696.1	Pik3c2b
XM_017598693.1	Pik3c2b
XM_006249754.3	Pik3c2b
NM_001105951.1	Pik3c2b
XM_017598694.1	Pik3c2b
XM_006249756.3	Pik3c2b
XM_008769450.2	Atp2b4
XM_017598773.1	Atp2b4
XM_008769449.2	Atp2b4
XM_008769448.2	Atp2b4
XM_008769446.2	Atp2b4
XM_008769447.2	Atp2b4
NM_001005871.1	Atp2b4
NM_001017491.1	Lax1
XM_017598879.1	Lax1
XR_001840819.1	LOC108352533
NM_001047925.1	LOC498231
NM_001271237.1	Snrpe
XM_017599025.1	LOC103692077
NM_001108343.1	Etnk2
NM_012642.4	Ren
XR_358904.3	LOC102550525
XM_008769443.2	Kiss1
XM_017598697.1	Kiss1
NM_181692.1	Kiss1
XM_017598878.1	Golt1a
XM_017598877.1	Golt1a
NM_001109070.1	Golt1a
XM_006249818.3	Plekha6
XM_006249816.3	Plekha6
XM_341118.8	Plekha6
XR_001840820.1	LOC108352534
NM_001107176.1	Optc
XM_006249871.3	Optc
XM_006249872.3	Optc
XM_006249890.3	Prelp
XM_006249891.3	Prelp
XM_008769572.1	Prelp
NM_053385.1	Prelp
XR_595466.1	LOC102557118
XR_595465.1	LOC102557118
NM_080698.1	Fmod
XR_595467.2	LOC103691904
NM_017259.1	Btg2
XR_595468.2	LOC102552406
NM_053560.2	Chi3l1
NM_001309820.1	Chi3l1
XM_006249889.3	Mybph
XM_017598947.1	Mybph
XR_358909.3	Mybph
XR_358910.3	Mybph
XM_006249888.3	Mybph
NM_031813.1	Mybph
XM_006249859.3	Adora1
XM_006249861.3	Adora1
NM_017155.2	Adora1
XR_595470.2	LOC103691905
NM_017115.2	Myog
NM_080409.1	Ppfia4
XR_358905.3	Ppfia4
XM_008769529.2	Ppfia4
XR_001840768.1	Ppfia4
XM_017598653.1	Ppfia4
XM_006249850.3	Tmem183a
XM_006249849.3	Tmem183a
NM_001013871.1	Tmem183a
XM_017598699.1	LOC289035
XR_001840771.1	LOC289035
NM_001013872.1	LOC289035
XR_001840777.1	Cyb5r1
NM_001013126.1	Cyb5r1
NR_126577.1	Lnc134
NR_126578.1	Lnc134
XM_006249845.1	Klhl12
XM_006249843.3	Klhl12
XM_006249844.3	Klhl12
XM_008769540.2	Klhl12
XM_006249846.3	Klhl12
XM_017598679.1	Klhl12
NM_153730.2	Klhl12
NM_001007678.2	Rabif
XR_001840821.1	LOC108352535
XM_017598976.1	Mgat4e
XM_008769575.2	Mgat4e
XM_006249895.3	Mgat4e
XM_008769576.2	Mgat4e
XR_595474.1	LOC103691910
XR_595475.2	LOC103691912
XM_008769555.2	Kdm5b
NM_001107177.1	Kdm5b
NM_012665.1	Syt2
XM_008769561.2	Ppp1r12b
NM_001108344.2	Ube2t
XM_017598977.1	Lgr6
XM_017598925.1	Ptprv
XM_008769570.2	Ptprv
NM_033099.1	Ptprv
XM_006249821.3	Ptpn7
NM_145683.1	Ptpn7
XM_006249820.3	Ptpn7
NM_001109071.1	Arl8a
NM_145784.2	Gpr37l1
NM_001024768.1	Elf3
XM_006249881.3	Elf3
XM_006249883.3	Elf3
XM_017598796.1	Elf3
XM_017598940.1	Rnpep
XM_017598941.1	Rnpep
NM_031097.1	Rnpep
NM_019351.1	Timm17a
NM_001077826.1	Shisa4
XM_008769563.2	Ipo9
XM_017598797.1	Ipo9
NM_001107180.1	Ipo9
XR_001840823.1	LOC108352536
XR_595477.2	LOC102553722
XR_001840822.1	LOC102553722
XR_595481.2	LOC103691921
XM_017598981.1	LOC108352537
NM_001012206.2	Phlda3
XM_006249868.2	Tnni1
XM_006249865.2	Tnni1
XM_006249866.2	Tnni1
XM_006249869.3	Tnni1
NM_017184.1	Tnni1
XM_017598771.1	Tnni1
XM_006249862.3	Tnni1
XM_006249864.2	Tnni1
NM_001107942.2	Lad1
XM_006249840.3	Tnnt2
XM_006249842.3	Tnnt2
XM_017598673.1	Tnnt2
XM_006249833.3	Tnnt2
XM_008769536.2	Tnnt2
XM_006249823.2	Tnnt2
XM_006249828.2	Tnnt2
XM_006249822.2	Tnnt2
XM_006249825.3	Tnnt2
XM_008769538.2	Tnnt2
XM_006249836.2	Tnnt2
XM_008769537.2	Tnnt2
XM_006249829.2	Tnnt2
XM_017598669.1	Tnnt2
XM_008769535.2	Tnnt2
XM_017598670.1	Tnnt2
XM_006249835.2	Tnnt2
XM_006249838.2	Tnnt2
XM_017598671.1	Tnnt2
XM_017598672.1	Tnnt2
NM_012676.1	Tnnt2
NM_001107181.1	Pkp1
XM_006249884.3	Pkp1
NM_001105953.2	Tmem9
NM_001277263.1	Tmem9
XM_017599047.1	Ascl5
XM_006249858.3	Kif21b
XM_006249855.3	Kif21b
XM_006249857.3	Kif21b
XM_006249854.3	Kif21b
XM_006249856.3	Kif21b
XM_006249853.3	Kif21b
NM_001105990.1	Kif21b
XM_017598885.1	LOC498236
XM_008769578.2	LOC103691922
XM_006249922.3	RGD1311892
XM_006249920.3	RGD1311892
NM_001134502.1	RGD1311892
XM_008769579.2	Gpr25
NM_001005535.2	Ddx59
NM_001190820.1	Ddx59
XR_001840824.1	LOC102547307
XR_358932.3	LOC102547307
XR_001840825.1	LOC102547307
XM_017599026.1	Kif14
NM_001012030.1	Zfp281
XR_001840828.1	LOC102547588
XR_358936.3	LOC102547588
XR_001840827.1	LOC102547588
XR_001840826.1	LOC102547588
XR_358939.3	LOC102547698
XR_358942.3	LOC102547822
XM_006249929.3	Nr5a2
XM_006249928.3	Nr5a2
NM_021742.1	Nr5a2
XR_001840829.1	LOC108352538
XR_001840830.1	LOC102548181
XR_358945.3	LOC102548181
XR_001840831.1	LOC108352539
XR_001840838.1	LOC108352541
NR_037358.1	Mir3570
NR_031926.1	Mir181a-1
NR_031899.1	Mir181b1
NM_138507.2	Ptprc
NM_001109888.1	Ptprc
NM_001109887.1	Ptprc
NM_001109889.1	Ptprc
NM_001109890.1	Ptprc
XM_008769534.2	Ptprc
XM_006249912.3	Ptprc
XM_006249910.2	Ptprc
XR_595482.2	LOC102548579
XM_017598760.1	Atp6v1g3
XM_017598761.1	Atp6v1g3
XM_006249924.3	Atp6v1g3
NM_001105991.1	Atp6v1g3
NM_001108346.2	Nek7
XR_595483.2	LOC103691924
XR_001840839.1	LOC108352542
XM_006249918.3	Lhx9
XM_006249919.3	Lhx9
XM_006249916.2	Lhx9
XM_006249914.3	Lhx9
XM_006249915.3	Lhx9
XM_017598700.1	Lhx9
NM_181367.2	Lhx9
NM_001108347.1	RGD1566099
XM_017598847.1	RGD1566099
XM_017598848.1	RGD1566099
XM_006249939.2	Zbtb41
XM_006249937.2	Zbtb41
XM_006249938.3	Zbtb41
XM_006249940.3	Zbtb41
NM_001191670.1	Zbtb41
NM_001105955.2	Aspm
XM_006249950.3	Cfhr2
XM_006249949.3	Cfhr2
XM_001068704.6	Cfhr2
XM_006249948.3	Cfhr2
XM_006249951.3	Cfhr2
XM_006249947.3	Cfhr2
XM_006249954.2	LOC102555306
XM_006249952.3	LOC102554977
NM_001044227.1	Cfhr1
NM_001134792.1	RGD1564614
XR_001840840.1	LOC102547022
XR_001840841.1	LOC108352544
XR_595486.2	LOC103693670
NM_001109492.1	B3galt2
XR_001840842.1	LOC108352545
XR_001840765.1	Glrx2
NM_001013034.1	Glrx2
XR_001840763.1	Glrx2
XM_006249957.3	Glrx2
XR_001840764.1	Glrx2
XR_595464.2	Glrx2
XM_006249955.2	Glrx2
XR_358962.2	Glrx2
XR_001840761.1	Glrx2
XM_008769526.2	Glrx2
XR_001840762.1	Glrx2
XR_001840766.1	Glrx2
XR_001840767.1	Glrx2
XM_006249962.3	Uchl5
XM_006249963.3	Uchl5
XM_006249961.3	Uchl5
XM_006249960.3	Uchl5
NM_001012149.1	Uchl5
XR_001840843.1	LOC103691931
XR_001840844.1	LOC102551374
XR_595488.2	LOC102551374
XR_358971.3	LOC102551374
NM_053453.2	Rgs2
XR_595491.2	LOC103691934
XR_595492.1	LOC103691936
XR_595493.2	LOC103691936
XR_595494.2	LOC103691936
XM_008769582.2	Rgs13
XM_017598983.1	Rgs13
XM_017598984.1	Rgs13
NM_019336.1	Rgs1
XM_006249974.3	Rgs1
NM_001287022.1	Rgs21
XR_001840846.1	LOC108352546
XR_001840845.1	RGD1562140
XM_008769583.2	LOC103690097
XM_008769548.1	Rgs18
NM_001047084.1	Rgs18
XR_001840994.1	LOC108352644
XR_358981.3	LOC102552277
XR_595495.2	LOC102552334
NM_001109538.1	LOC689412
XM_017599027.1	LOC108352618
XM_003751248.3	LOC100911675
NR_132640.1	LOC100911717
NM_017232.3	Ptgs2
XR_001840849.1	LOC108352549
NM_012872.1	Pdc
XM_222746.9	RGD1307830
NM_001105962.3	Prg4
XR_358986.3	LOC102550271
XR_358989.3	LOC102550428
XR_358990.3	LOC102550495
XR_001840850.1	LOC108352550
XM_006249989.3	Ivns1abp
XM_006249988.3	Ivns1abp
NM_001047085.1	Ivns1abp
NM_001105960.1	Swt1
XM_017598703.1	Swt1
XM_006249990.3	Rnf2
XM_006249991.3	Rnf2
NM_001025667.1	Rnf2
XM_006249987.2	Edem3
XM_017598702.1	Edem3
XM_006249986.2	Edem3
XM_006249985.2	Edem3
NM_001191671.1	Edem3
XR_001840853.1	LOC108352552
XR_001840852.1	LOC108352552
XR_001840851.1	LOC108352552
XR_001840854.1	LOC108352553
XR_001840857.1	LOC108352553
XR_001840855.1	LOC108352553
XR_001840856.1	LOC108352553
XR_001840858.1	LOC108352554
XM_006249984.2	Tsen15
NM_001105958.1	Tsen15
XR_001840859.1	LOC102551528
XR_595505.2	LOC102551528
XM_008769666.2	Apobec4
NM_001017492.1	Apobec4
XM_008769667.2	Apobec4
NM_001025717.1	Arpc5
NM_001191549.1	Smg7
XM_008769655.2	Smg7
XM_008769656.2	Smg7
XM_006250005.3	Smg7
XM_006250006.3	Smg7
XR_595506.2	LOC102551684
NM_001100640.1	Lamc2
XM_008769603.2	Lamc2
XR_595507.2	LOC102551886
NM_001105961.2	Shcbp1l
XM_008769633.1	Dhx9
NM_001013984.1	Npl
XM_006249997.3	Npl
XM_006250015.3	Rgs8
NM_019344.2	Rgs8
XM_006250016.3	Rgs8
XR_001840860.1	LOC108352555
XR_359004.2	LOC102552085
XM_006250011.3	Rgs16
XM_017598850.1	Rgs16
XM_017598849.1	Rgs16
NM_001077589.1	Rgs16
XM_006250004.3	Rnasel
XM_017598842.1	Rnasel
XM_006250001.3	Rnasel
XM_017598841.1	Rnasel
XM_006250002.3	Rnasel
XM_006249999.3	Rnasel
XM_006249998.3	Rnasel
XM_006250000.3	Rnasel
NM_182673.2	Rnasel
XM_008769723.2	Rgsl1
XR_359005.3	LOC102553073
NM_198790.1	Rgsl2h
XM_008769688.2	LOC684709
NM_001039915.2	Teddm1
NM_017073.3	Glul
XM_008769689.2	Zfp648
XR_001840862.1	LOC102553952
XR_595509.2	LOC102553952
XM_006250084.2	LOC102552667
XR_001840863.1	LOC108352556
XR_595510.2	LOC102552819
NM_001025137.2	Ier5
XR_001840864.1	LOC108352557
NM_001100635.1	Mr1
XM_017598674.1	Mr1
XM_006250030.3	Mr1
XM_008769606.2	Mr1
NM_031665.2	Stx6
XR_001840870.1	LOC102553617
XR_595512.2	LOC102553617
XR_001840867.1	LOC102553617
XR_001840866.1	LOC102553617
XR_001840868.1	LOC102553617
XR_001840869.1	LOC102553617
XR_001840865.1	LOC102553617
XR_359021.2	LOC102553617
XR_001840871.1	LOC108352558
XR_595513.2	LOC102553685
XR_001840872.1	LOC102553685
XR_001840874.1	LOC102553685
XR_001840873.1	LOC102553685
XM_008769692.1	RGD1561635
NR_132127.1	LOC102547468
XM_006250032.3	Acbd6
XM_006250033.3	Acbd6
XM_017598705.1	Acbd6
XR_595498.2	Acbd6
XM_006250036.3	Acbd6
XR_595499.2	Acbd6
XR_001840875.1	LOC102554128
XR_359026.1	LOC102554128
XR_359025.1	LOC102554128
NM_001109898.1	Qsox1
NM_053431.3	Qsox1
NM_145092.2	Tor1aip1
XM_006250027.3	Tor1aip1
XM_006250028.3	Tor1aip1
XM_006250045.3	Tor1aip2
NM_001165897.1	Tor1aip2
NM_001165896.1	Tor1aip2
NM_199100.2	Tor1aip2
XM_006250044.3	Tor1aip2
XM_006250043.3	Tor1aip2
XR_359032.2	LOC679963
NM_001134740.1	Tdrd5
XM_008769616.2	Tdrd5
XM_008769615.2	Tdrd5
XM_006250037.2	Tdrd5
XM_006250039.2	Tdrd5
XM_006250038.3	Tdrd5
NM_130828.2	Nphs2
XM_017599029.1	Axdnd1
XR_595515.1	LOC103691961
XM_006250048.3	Abl2
XM_006250054.3	Abl2
XM_006250049.3	Abl2
XR_001840778.1	Tor3a
XR_001840779.1	Tor3a
NM_001009683.1	Tor3a
NM_001109383.1	Angptl1
XM_001055979.5	Tex35
XM_017598991.1	Tex35
XM_008769697.2	Tex35
XM_006250092.3	Tex35
XM_008769694.2	Tex35
XM_006250091.3	Tex35
XM_008769693.2	Tex35
XM_017598992.1	Tex35
XM_008769695.2	Tex35
XM_008769696.2	Tex35
NR_027983.1	LOC680254
XM_008769620.2	Tp53i3
XM_008769619.2	Tp53i3
XM_008769617.2	Tp53i3
XM_006250040.3	Tp53i3
XM_008769621.2	Tp53i3
XM_008769618.2	Tp53i3
NM_001113775.1	Tp53i3
XM_008769685.2	Sec16b
XM_017598948.1	Sec16b
XM_008769682.2	Sec16b
XM_017598951.1	Sec16b
XM_017598949.1	Sec16b
XM_017598950.1	Sec16b
NM_053571.1	Sec16b
XM_008769686.1	Sec16b
NR_032299.1	Mir488
XR_595518.2	LOC102556541
NR_128669.1	Mir1843b
NM_013045.1	Tnr
XM_008769588.2	LOC100302372
NM_001162898.1	LOC100302372
NM_001162897.1	LOC100302372
XM_008769590.2	LOC100302372
NM_001105963.2	Mrps14
XM_006250098.3	Mrps14
XM_017598707.1	Cacybp
NM_001004208.1	Cacybp
XR_595519.2	LOC103693675
XM_017598820.1	Rabgap1l
NM_001289935.1	Gpr52
XR_001840877.1	LOC108352560
NM_001012027.1	Serpinc1
